filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,label
McArdle Rd 361.m4a,0.35889056,0.060452703,2052.5225146082475,2039.1287308562491,3795.748015372984,0.1053073021673387,-350.81958,87.06352,4.904658,-3.5098238,-5.422206,-12.43982,-2.0951579,3.2992146,-2.5323462,11.003673,-10.354494,-1.4637688,-1.0763441,-1.954915,-11.718012,-1.3645487,-3.3565,-7.4393606,-1.6199678,6.463907,Authorised
McArdle Rd 356.m4a,0.35539192,0.052940734,2460.271970331103,2342.562128360549,4779.983108108108,0.1270411036036036,-359.5831,85.00688,23.27835,-13.958729,-10.564627,-0.61003244,-12.533023,6.909061,2.3371525,2.5849102,-12.805468,4.4079976,-5.145685,-5.0829134,-11.028796,-3.9994018,-5.586931,-10.019683,3.8631449,3.7828908,Authorised
McArdle Rd 352.m4a,0.3934289,0.05390332,2111.627947874215,2110.744150429115,4073.59140130538,0.10066628757911393,-353.15936,88.51318,10.090508,1.1641915,-5.240535,-9.735077,2.884344,4.208157,-0.88442475,8.205821,-6.509444,-3.240083,-0.6595429,-3.0715292,-7.3689547,-0.32480666,-4.9321127,-4.2871327,-3.0857189,2.3064835,Authorised
McArdle Rd 341.m4a,0.47712022,0.06294909,1234.4739680793464,1399.026520276512,2342.5478461068437,0.062311779853351956,-351.56873,128.24762,-1.5314941,13.775531,9.4326935,-7.6331925,-3.583642,8.839163,-2.9292476,7.1529355,-0.9739218,-9.353251,3.3416605,-0.69220906,-5.553843,-0.19457045,1.3475481,-5.4426775,-2.0540278,-1.0442997,Authorised
McArdle Rd 330.m4a,0.45908245,0.049978845,1561.40783841024,1544.7688363183513,2767.8497314453125,0.0888671875,-383.99945,94.212425,-4.6730886,-0.8059627,-5.8447723,-9.388823,-2.8673234,4.066391,-2.4193814,9.737865,-7.0189557,-5.1436696,4.7948594,-6.5940104,-5.575057,-3.5077758,-1.953853,1.1165339,9.504231,11.489481,Authorised
McArdle Rd 358.m4a,0.39387718,0.057672556,2138.8147774606737,2073.0009573373823,3897.666942290146,0.11166315009124088,-343.23398,93.634026,5.2197843,-6.5984077,-0.5052089,-12.524159,-4.649334,6.807406,-2.384227,12.156209,-13.629154,-1.11838,-1.4560083,-4.093941,-14.829783,-0.37773845,-5.8832126,-9.22954,1.8640133,5.4118586,Authorised
McArdle Rd 363.m4a,0.35155153,0.06049958,2041.5300814966618,1786.048577549109,3555.9600360576924,0.1169170673076923,-344.39288,83.04637,-4.9515066,-4.799818,-11.858417,-6.814833,-8.35921,5.780894,-1.1097642,8.70379,-9.049807,-6.9079466,3.9085236,-5.791713,-11.574112,-2.2346697,-4.147833,-3.9035428,1.819927,10.651766,Authorised
McArdle Rd 340.m4a,0.42797858,0.061054494,1138.6979925825356,1334.4385990836226,2023.9812677556818,0.060816380884740256,-360.80496,116.402214,19.818487,7.3795094,1.7022693,-7.486168,-3.4400911,7.4458723,0.6867239,6.1943517,0.21780619,-8.474085,3.334647,1.640166,-6.170583,-3.2958243,1.9500831,-3.408171,-2.2078068,2.8488965,Authorised
McArdle Rd 326.m4a,0.39978218,0.060406934,1940.1833092470467,1977.095368723858,3298.9201035610463,0.10249364098837209,-359.42288,91.910416,13.265548,-14.372186,-3.1383133,-11.555478,-7.385919,6.8690186,-4.9915338,9.676646,-8.550378,-0.23743658,-2.748267,0.7341104,-8.732047,-1.0112883,-3.253067,-6.668212,2.1371613,12.74147,Authorised
McArdle Rd 319.m4a,0.4072885,0.048779152,1797.8527786572545,1985.4019093654285,3116.4762255171654,0.08773932658450705,-391.10147,85.90853,23.74772,-10.7708,-2.9574826,-7.966691,-8.219686,10.847716,-3.4665241,6.108095,-7.4912195,-0.36318153,-2.3520007,-0.98712575,-4.5009575,-1.9639539,-1.2257348,-7.2205105,-0.28958184,7.4955907,Authorised
McArdle Rd 343.m4a,0.4231453,0.060668737,1310.9269338423558,1354.5769841079396,2302.3237910583944,0.07662807937956205,-364.06415,112.36327,5.7607584,-4.4730625,-4.3251944,-9.206933,-1.6372849,5.0171914,-4.4523187,7.7634997,1.4078902,-9.781777,1.3885274,1.4559916,-6.9011607,-5.1392555,-0.30514956,-3.4132366,-1.1161507,3.8412788,Authorised
McArdle Rd 313.m4a,0.3040959,0.05944241,2210.199700140123,1997.0845581745211,3725.4638671875,0.12094427614795919,-361.68683,89.828094,21.737646,-22.457191,-18.465187,-4.122133,-18.0056,13.776865,-3.6289644,-1.4058601,-5.0372515,1.8894888,-6.528095,-4.422988,-5.4626236,-4.9025517,-4.584156,-9.701032,0.96795905,4.384457,Authorised
McArdle Rd 331.m4a,0.47569153,0.049696825,1236.6710166144862,1345.5238747822332,2299.7705632990055,0.06630082563920454,-386.6883,116.08025,-0.6152016,-4.426171,-0.95226455,-10.381039,-1.6419934,4.7078686,-2.3662648,7.349053,-1.1308366,-5.4188046,-0.7531712,-0.9717055,-3.6874688,-6.1415653,-0.9670953,0.5825834,3.9943883,10.549856,Authorised
McArdle Rd 322.m4a,0.402681,0.059016075,1802.921207557561,1886.95514030297,2932.650624150815,0.09293619791666667,-369.5874,96.07987,18.713326,-16.415789,-0.740172,-5.711564,-6.028701,9.798932,-2.179109,8.886843,-9.145448,0.45854363,-2.4557862,1.346408,-5.1026187,-1.5239472,-1.3775485,-6.1142344,2.5941515,9.701551,Authorised
McArdle Rd 323.m4a,0.3830722,0.062197037,1975.294878395295,1983.7359623225932,3329.1193359375,0.106625,-366.99692,94.56507,14.641823,-16.80235,-2.5494485,-12.202984,-8.044406,11.134711,-5.4101377,9.196556,-11.653509,0.9431174,-0.987777,-3.0723758,-6.3495235,-4.1334257,-0.028945072,-7.174471,2.7898467,12.28065,Authorised
McArdle Rd 346.m4a,0.43387383,0.060359664,1463.2340490410706,1351.7141698005619,2604.181576471259,0.09165787522810219,-336.7196,123.995865,-18.63389,7.3707857,4.4064593,-16.912565,2.2175827,5.6290436,-5.61866,10.159698,-0.88642627,-9.5004,2.45109,-1.6042653,-6.242414,-3.9138691,-0.22635455,-3.581686,-3.5333943,6.6592712,Authorised
McArdle Rd 332.m4a,0.40980193,0.058540042,1595.1292289069638,1448.7061781518962,2841.582592113598,0.09339038745777027,-352.11438,107.21175,-18.136173,-3.73297,-5.9756303,-9.197884,-2.6696038,4.1020703,-3.283453,9.913656,-2.961834,-7.3551736,2.577412,-2.141487,-8.663193,-5.6015887,-0.9984432,0.35860923,9.021206,12.151914,Authorised
McArdle Rd 337.m4a,0.46314564,0.061131082,1438.0526155301227,1329.8408151968836,2643.9912382539337,0.08877840909090909,-327.7792,127.34457,-27.10069,2.2771876,0.39967102,-15.382784,-2.252678,4.652768,-5.3855643,8.49201,-4.693801,-8.836909,2.9411595,-4.2704544,-7.987026,-3.6473525,-0.88054067,-2.2395928,6.0395026,10.014507,Authorised
McArdle Rd 355.m4a,0.3807087,0.042857695,2039.4227319755564,2164.3398898616974,4142.5722989169035,0.09632734818892046,-379.8585,79.437065,12.821814,0.13113369,-5.7900915,-8.29793,2.9203734,1.8033742,3.5881324,8.585271,-3.7152262,-3.7098153,-1.2458528,-0.73391646,-6.7583766,-0.26052368,-3.797906,-1.6299497,-0.21171726,8.500463,Authorised
McArdle Rd 314.m4a,0.37836865,0.05380884,2094.501925846576,1975.6970199231948,3734.640447443182,0.11625532670454546,-374.72632,99.20551,29.280785,-17.705215,-11.734882,-2.372626,-14.170176,11.565695,0.1617364,-2.4078438,-7.013837,4.254301,-7.566854,-2.3932614,-4.187843,-2.6886344,-3.3498683,-6.4654784,-1.7415223,-0.15781042,Authorised
McArdle Rd 325.m4a,0.3281786,0.07737059,2077.867547851259,2021.6145817730117,3454.6371459960938,0.11052158900669642,-335.08545,90.34572,12.213226,-18.150007,-4.881656,-11.434523,-9.6738615,6.6183023,-4.971565,11.763677,-11.731296,-0.40241617,-2.5290387,0.7069778,-9.68987,-4.885681,0.11183091,-5.000996,2.3590095,11.525523,Authorised
McArdle Rd 328.m4a,0.45956358,0.05196402,1665.205924442537,1786.7261587937087,3057.062322443182,0.08629557291666666,-358.0132,104.42855,1.5087284,-3.8604634,-8.152492,-5.7877007,-6.102131,3.3961518,-3.661208,11.3735285,-7.544974,-4.022486,1.5287222,-3.1005232,-6.3397818,-3.9138472,-0.10607554,-2.9307868,5.780338,10.26824,Authorised
McArdle Rd 327.m4a,0.4268261,0.045738228,1948.0952713920833,2070.590675618899,3391.2216095153444,0.09491368824850299,-381.48203,89.04491,16.411076,-11.167744,-4.948826,-11.492338,-1.6523715,6.756649,-3.3699753,11.339724,-6.6191444,-1.1105471,-0.34021932,0.5532894,-8.139219,1.0587995,-1.5572486,-0.12808618,3.726365,10.59309,Authorised
McArdle Rd 336.m4a,0.4888295,0.04574712,1449.894565737285,1428.7014667252151,2556.687873391544,0.08527975643382353,-366.97864,104.1384,-5.811805,-0.46160656,0.43883264,-7.572879,-5.881278,6.605325,-2.3766556,6.009275,-2.8224773,-7.0861545,2.4621105,-1.462348,-7.828436,-2.2909863,0.053614583,-1.1328728,7.578047,10.092646,Authorised
McArdle Rd 315.m4a,0.3888119,0.059228264,1903.0779512062106,1946.658736389243,3192.29736328125,0.10350762038934426,-363.27103,99.979645,23.4212,-21.444971,-8.840267,-2.7171667,-13.10376,12.330379,-1.2389098,-1.2203457,-4.3414574,2.6272109,-8.578045,-0.16307138,-6.9454136,-2.1351824,-3.4445143,-8.134561,-0.5989542,3.4098964,Authorised
McArdle Rd 335.m4a,0.43754917,0.072036766,1575.309976245767,1295.338821155427,2649.154940518466,0.10323819247159091,-329.75226,108.02023,-23.912125,2.6609654,1.3751692,-18.609163,-4.8871894,4.416819,-3.643428,7.840334,-3.2072713,-8.986598,3.9944503,-1.3699353,-7.061909,-3.0883937,0.3243366,0.05547162,6.270218,13.354106,Authorised
McArdle Rd 318.m4a,0.35490417,0.06523111,1915.6282321510787,1929.5874025403687,3087.2268676757812,0.10909162248883929,-354.173,102.49274,20.29869,-25.23149,-5.447839,-5.1040726,-17.544827,10.58285,-2.8348117,3.8988204,-7.0451536,0.25253338,-4.952967,0.9862575,-8.1983795,-3.0504975,-1.6039766,-8.596026,0.21192694,2.5450902,Authorised
McArdle Rd 304.m4a,0.33927333,0.0736562,2500.2876534474526,2118.0985658125733,4241.739148291472,0.14524313668224298,-304.4541,80.74484,28.192137,-4.6283336,-33.685715,4.589957,-5.1457906,2.4232454,-6.13225,8.19521,-10.243964,-1.1328706,-2.073853,-4.3299885,-5.639893,-1.8887511,-4.8497367,-3.6271822,-0.40419164,9.374927,Authorised
McArdle Rd 329.m4a,0.44501436,0.052759163,1406.1516155669588,1362.677496814773,2429.2144775390625,0.08808450137867647,-366.1148,119.22464,-5.8226957,-6.256478,-7.3605676,-11.038011,-6.579403,4.2023835,-2.9744694,4.7947073,-3.0688767,-5.7659345,-1.1374247,-2.2190642,-6.815111,-4.462827,-1.9106679,-3.174299,4.99504,8.89539,Authorised
McArdle Rd 309.m4a,0.36916915,0.06071186,2158.8624110944247,2138.809531046385,4057.638494318182,0.10680930397727273,-372.85358,83.91618,29.005966,-12.786622,-14.216451,1.9894052,-15.643317,10.316298,-2.594178,0.85236657,-6.3395963,0.46911532,-6.4422054,-0.63027364,-4.1082582,-5.6513186,-0.7162689,-6.8230543,2.3879087,6.3368077,Authorised
McArdle Rd 316.m4a,0.34885865,0.07220935,2114.654192601273,2101.2076393001803,3762.8804347826085,0.11749320652173913,-346.5595,93.45714,24.337044,-18.61569,-8.931097,-7.3809395,-12.330919,12.772564,-2.1272683,-3.9729223,-3.328125,-0.47409347,-6.452011,-2.008581,-6.343751,-3.8603203,-4.273499,-5.7564683,-4.0697803,1.1673876,Authorised
McArdle Rd 311.m4a,0.39721507,0.06485552,1915.635914847781,1936.3313055775177,3541.6644597457625,0.09973351430084745,-355.155,97.066124,27.744047,-12.223719,-13.603572,1.699795,-10.523506,7.8565993,2.0370638,3.2630076,-10.459135,1.1395932,-4.5467305,-3.8635185,-5.086228,-3.2940633,-2.2706819,-6.6785727,-1.0441337,-0.9509189,Authorised
McArdle Rd 333.m4a,0.46692276,0.057189442,1603.1580481239955,1441.100859446388,2886.4887526939656,0.09711072198275862,-349.6931,98.87679,-25.43566,6.7895155,-3.4839432,-16.961012,-2.1515348,3.2719247,-4.2834883,5.466047,-2.404118,-4.9338145,0.5916968,-2.7829223,-6.901752,-4.177573,-0.24077345,0.8843619,10.778072,12.096321,Authorised
McArdle Rd 320.m4a,0.39398527,0.0545959,1930.7038156126823,1964.0064603950098,3235.1583000357823,0.10375044728053436,-367.6313,96.953285,20.401068,-21.424364,-7.86621,-4.5700684,-8.399536,12.406582,-5.1725435,6.2635145,-5.376488,1.1525725,-2.871224,-1.2700188,-5.769864,-3.181656,-1.1094205,-6.8328223,3.4552534,11.898342,Authorised
McArdle Rd 324.m4a,0.38094512,0.06521215,1837.7313519224897,1821.051698358269,2886.7208646038384,0.10132028174212598,-366.78802,94.47425,18.118618,-19.274942,-7.153109,-9.398728,-9.381505,11.760203,-6.9004693,9.232013,-5.140447,-2.5263147,-0.22236098,-1.631851,-6.8376417,-2.6642468,-1.7467933,-3.8246996,4.045799,14.405019,Authorised
McArdle Rd 302.m4a,0.3855826,0.07832668,2099.069223765327,2086.4590147165604,3914.2578125,0.10806039663461539,-341.74872,97.05514,29.083916,-8.485068,-23.57913,-0.5292246,-3.7647696,6.6068153,-6.1031184,3.1708968,-12.883558,-3.2077944,-0.42029363,-3.285831,-5.079186,-2.0829265,-0.5016105,-7.2010164,-2.4035182,1.5852102,Authorised
McArdle Rd 317.m4a,0.3707004,0.0547996,1996.9783649933847,2038.5307800229634,3393.6163749403627,0.10779088144083969,-370.387,97.47853,21.572012,-21.343306,-3.266437,-4.9336944,-11.710233,10.484725,-4.0416393,4.0267253,-6.1801095,0.16684006,-4.0163097,0.6596526,-6.7180076,-2.579393,-2.9336655,-5.174842,0.46348915,4.014286,Authorised
McArdle Rd 308.m4a,0.29553697,0.06812263,2217.2102549217534,2021.801875468448,3719.653789813702,0.12825833834134615,-345.53433,86.25615,18.04282,-14.325817,-15.93462,-2.7085748,-13.299639,14.508174,-12.782462,-0.1739889,-3.7013445,-2.9258916,-5.7050953,0.3818486,-9.45886,-4.6898184,0.7759435,-7.438812,4.211452,3.884032,Authorised
McArdle Rd 310.m4a,0.43760824,0.050409924,1964.6204993576418,2082.585275675556,3777.4505395683454,0.09561179181654676,-377.8337,95.231224,34.66242,-9.822582,-16.896076,2.9483678,-2.4784691,8.313915,1.0483612,6.819389,-9.274162,-0.17979832,-0.66567403,-1.7703842,-6.4464912,-2.1843503,0.8309836,-6.5802927,-1.7513175,1.4520421,Authorised
McArdle Rd 305.m4a,0.39151216,0.06110959,2189.7012342261974,2127.2575160823626,4143.252724095395,0.11045435855263158,-349.4073,88.71232,24.95359,-5.396521,-26.052666,5.4061923,-7.5413437,3.3613164,-4.644929,8.296276,-10.255333,-2.9956875,-2.4621568,-5.656583,-5.334137,-2.9209785,-6.684257,-5.4745903,-1.5135956,6.914951,Authorised
McArdle Rd 303.m4a,0.36519533,0.06930771,2286.09264683112,2116.0451547601056,4029.7311883223683,0.13050387198464913,-326.5276,83.57763,24.929625,-5.3260856,-24.381783,5.182789,-8.608517,4.963005,-4.401746,7.9818387,-8.416361,-4.3245544,0.72696924,-3.79603,-4.8899617,-1.3017484,-4.4360747,-3.8027606,2.3472028,9.993402,Authorised
McArdle Rd 306.m4a,0.3849016,0.06679238,2115.387939596144,2031.5606510746686,3891.1820261101975,0.11682771381578948,-337.38785,94.847046,13.740495,-5.149725,-16.768578,-3.6849923,-9.775252,7.8022738,-3.1885579,2.1180701,-2.2198176,-3.8163958,-3.6109984,-1.6367878,-8.103909,-3.1711762,-3.121355,-4.8203144,-0.38779253,2.2826939,Authorised
McArdle Rd 301.m4a,0.4370055,0.057698485,2078.3941435545335,2319.4895922587634,4396.339000355114,0.09550971489448051,-372.70193,89.10641,36.914135,-0.87190723,-19.770954,6.407489,5.010733,2.6827707,-3.1397698,0.97304463,-5.3288035,-2.0458734,-0.46542478,-1.5924214,-4.27082,1.2802583,-1.475352,-3.799631,-2.6075468,3.920233,Authorised
McArdle Rd 307.m4a,0.3735329,0.05696424,1961.7961017645623,1927.1536284964766,3495.526482077206,0.10180048581932773,-364.57767,97.2589,17.746365,-3.7987664,-13.087092,-0.51148856,-8.897167,9.413145,-7.054551,3.1009152,-2.9789772,-4.176276,-2.5448844,0.010144106,-5.877757,-2.3492248,-1.5775203,-7.0562186,-0.38923228,3.0221941,Authorised
McArdle Rd 334.m4a,0.44046664,0.053552195,1579.620142260755,1470.7785045920236,2895.186659869026,0.0956277286305147,-353.5091,100.02914,-21.37094,0.29132965,0.31199062,-14.343391,-5.685063,5.413894,-4.11059,8.903758,-2.5551145,-10.193553,3.367836,-0.95750284,-7.7089396,-3.5285115,0.91644645,-1.7888803,5.266755,11.745787,Authorised
McArdle Rd 321.m4a,0.38351113,0.0671456,1971.8372436354246,1977.6164206743706,3427.3399052657483,0.10320035679133858,-354.736,96.484436,11.295475,-17.300388,-1.2592899,-9.851985,-7.0150533,11.33968,-7.286808,10.907536,-11.159764,-0.73163044,-0.87409747,-1.9464878,-6.18362,-2.7775793,-1.0107571,-7.328813,0.47054756,10.169622,Authorised
McArdle Rd 312.m4a,0.41261894,0.054098938,1943.4724298813207,1968.5547917750143,3365.2615845658397,0.09871108659351145,-368.21143,101.73343,24.200592,-15.757633,-6.880969,2.9240365,-10.81434,10.134851,-0.61445326,0.92072165,-8.193043,2.5115168,-5.94204,-0.98537815,-4.6527467,-3.2586496,-1.5506026,-6.2296762,-0.42068896,-0.7602542,Authorised
